wafer_id,defect_class,diameter,lot_name,failure_ratio
wafer_002398,none,6,lot_043,0.0
wafer_002399,edge-loc,12,lot_090,0.04855754510750034
wafer_002400,center,8,lot_043,0.13819342388419054
wafer_002401,center,12,lot_039,0.06544109011570068
wafer_002402,local,8,lot_064,0.29400341631127386
wafer_002403,edge-loc,8,lot_070,0.07401255328468556
wafer_002404,scratch,6,lot_098,0.08664357415206271
wafer_002405,edge-ring,8,lot_028,0.20697498338792153
wafer_002406,donut,8,lot_014,0.22301639383752087
wafer_002407,edge-loc,8,lot_057,0.1908736560762656
wafer_002408,none,8,lot_078,0.0
wafer_002409,edge-ring,6,lot_036,0.042952572450361076
wafer_002410,local,8,lot_062,0.0905200936516217
wafer_002411,none,8,lot_042,0.0
wafer_002412,local,8,lot_003,0.07377784649988771
wafer_002413,edge-loc,6,lot_017,0.1829890939512751
wafer_002414,random,6,lot_024,0.1764151457316253
wafer_002415,local,8,lot_067,0.07285499113858664
wafer_002416,near-full,8,lot_079,0.2764441722333583
wafer_002417,center,8,lot_004,0.28617247708301063
wafer_002418,local,6,lot_086,0.1453689915130519
wafer_002419,local,8,lot_054,0.18454661730044167
wafer_002420,edge-loc,6,lot_039,0.13358718164167224
wafer_002421,local,12,lot_017,0.17638933352504638
wafer_002422,donut,12,lot_096,0.22960168574521678
wafer_002423,edge-loc,8,lot_022,0.2723679077220106
wafer_002424,none,8,lot_060,0.0
wafer_002425,edge-loc,8,lot_034,0.24646017643949164
wafer_002426,none,8,lot_035,0.0
wafer_002427,near-full,8,lot_086,0.19480700457631964
wafer_002428,local,8,lot_093,0.11367889861903734
wafer_002429,none,8,lot_054,0.0
wafer_002430,near-full,8,lot_059,0.13120129117123644
wafer_002431,center,12,lot_007,0.1484113905991587
wafer_002432,scratch,12,lot_014,0.18656717108086115
wafer_002433,none,8,lot_023,0.0
wafer_002434,center,6,lot_022,0.06555570145412919
wafer_002435,edge-loc,6,lot_010,0.13879611888820098
wafer_002436,near-full,8,lot_072,0.22920043382784455
wafer_002437,center,6,lot_011,0.2848541638352321
wafer_002438,scratch,6,lot_086,0.14170784437457745
wafer_002439,edge-ring,6,lot_027,0.12950774197642745
wafer_002440,random,8,lot_016,0.1138466614395493
wafer_002441,random,8,lot_090,0.17930202987368155
wafer_002442,none,8,lot_052,0.0
wafer_002443,none,6,lot_005,0.0
wafer_002444,center,6,lot_007,0.2024362540856969
wafer_002445,near-full,8,lot_029,0.03812487768929305
wafer_002446,none,6,lot_037,0.0
wafer_002447,none,12,lot_075,0.0
wafer_002448,local,8,lot_001,0.19092444491412233
wafer_002449,local,12,lot_079,0.22222768495973116
wafer_002450,scratch,8,lot_040,0.25114233952960213
wafer_002451,center,6,lot_041,0.12677967823532263
wafer_002452,center,12,lot_032,0.1921437129813837
wafer_002453,none,8,lot_056,0.0
wafer_002454,scratch,12,lot_070,0.03662185548633013
wafer_002455,random,6,lot_071,0.24566701146751774
wafer_002456,edge-loc,12,lot_047,0.08979489747054459
wafer_002457,near-full,8,lot_036,0.058586702395288334
wafer_002458,edge-ring,12,lot_073,0.17047057527686355
wafer_002459,local,8,lot_048,0.08834435067292713
wafer_002460,edge-loc,8,lot_034,0.21852753596655328
wafer_002461,donut,12,lot_038,0.1535880681678562
wafer_002462,near-full,8,lot_086,0.07243826676679826
wafer_002463,none,6,lot_077,0.0
wafer_002464,scratch,8,lot_082,0.03174824949054215
wafer_002465,random,6,lot_041,0.02779226577828403
wafer_002466,none,8,lot_053,0.0
wafer_002467,donut,6,lot_077,0.034600667278061194
wafer_002468,edge-ring,6,lot_078,0.2213197037712586
wafer_002469,local,6,lot_025,0.05371583380138133
wafer_002470,edge-loc,12,lot_080,0.07298932758459509
wafer_002471,scratch,12,lot_075,0.28500695187286207
wafer_002472,center,6,lot_060,0.20666441042073933
wafer_002473,edge-loc,12,lot_023,0.28994210014758315
wafer_002474,edge-ring,6,lot_064,0.20574351859619722
wafer_002475,none,6,lot_036,0.0
wafer_002476,scratch,12,lot_026,0.09118936756324202
wafer_002477,near-full,6,lot_050,0.13871786384649223
wafer_002478,near-full,8,lot_003,0.21409019384186692
wafer_002479,center,6,lot_097,0.25910154347572856
wafer_002480,random,8,lot_075,0.03845114600254396
wafer_002481,center,6,lot_066,0.29499302964509344
wafer_002482,edge-loc,8,lot_034,0.28477843005203834
wafer_002483,center,8,lot_017,0.23207215828321423
wafer_002484,edge-loc,8,lot_039,0.12806751586280626
wafer_002485,edge-ring,12,lot_027,0.1548928463758629
wafer_002486,edge-ring,6,lot_023,0.01659011143842708
wafer_002487,local,6,lot_074,0.1506583991951492
wafer_002488,center,8,lot_049,0.05252843551326498
wafer_002489,local,8,lot_013,0.10331110802047323
wafer_002490,scratch,6,lot_012,0.13431913953134392
wafer_002491,none,8,lot_038,0.0
wafer_002492,random,6,lot_072,0.25339194599212767
wafer_002493,none,8,lot_048,0.0
wafer_002494,none,8,lot_017,0.0
wafer_002495,near-full,12,lot_047,0.2158701960381946
wafer_002496,center,6,lot_031,0.19682434673234322
wafer_002497,near-full,8,lot_066,0.250383359866823
wafer_002498,local,8,lot_085,0.04056701232355902
wafer_002499,none,8,lot_005,0.0
wafer_002500,edge-ring,8,lot_071,0.11013783098551752
wafer_002501,near-full,6,lot_024,0.11193490990184976
wafer_002502,none,8,lot_004,0.0
wafer_002503,local,8,lot_077,0.19453094072272678
wafer_002504,edge-loc,8,lot_018,0.04899211781787397
wafer_002505,center,12,lot_056,0.2805101245037925
wafer_002506,local,6,lot_005,0.017160292051382087
wafer_002507,scratch,6,lot_048,0.01960764213404867
wafer_002508,local,8,lot_027,0.29184202189181924
wafer_002509,local,12,lot_050,0.0396404366955418
wafer_002510,edge-ring,8,lot_042,0.139448389517754
wafer_002511,scratch,8,lot_021,0.21558797367453494
wafer_002512,random,6,lot_001,0.19410941749181193
wafer_002513,local,6,lot_023,0.023829046314392838
wafer_002514,center,6,lot_037,0.13746631732118497
wafer_002515,local,6,lot_020,0.2415606520532725
wafer_002516,local,8,lot_021,0.045654783162641994
wafer_002517,near-full,12,lot_025,0.01735860866686777
wafer_002518,local,8,lot_030,0.07212401797382799
wafer_002519,edge-ring,12,lot_011,0.21478469805489359
wafer_002520,edge-loc,8,lot_019,0.06673635640494548
wafer_002521,center,8,lot_021,0.2879173735094391
wafer_002522,none,6,lot_012,0.0
wafer_002523,near-full,8,lot_065,0.043986670769382424
wafer_002524,local,6,lot_088,0.29458210697891263
wafer_002525,donut,8,lot_046,0.19982585132088782
wafer_002526,none,8,lot_049,0.0
wafer_002527,center,8,lot_026,0.06383392021723604
wafer_002528,donut,8,lot_077,0.23915096210539769
wafer_002529,edge-loc,6,lot_068,0.0820359768234378
wafer_002530,edge-loc,8,lot_084,0.23815156271913848
wafer_002531,none,6,lot_033,0.0
wafer_002532,edge-loc,8,lot_016,0.14533715724426277
wafer_002533,donut,12,lot_072,0.08389259499983878
wafer_002534,near-full,12,lot_040,0.0319999465894945
wafer_002535,center,8,lot_004,0.24153249683258704
wafer_002536,donut,8,lot_085,0.05433994101272472
wafer_002537,random,6,lot_079,0.2327918281900654
wafer_002538,random,12,lot_005,0.05124065018771781
wafer_002539,edge-ring,6,lot_035,0.07197592650952753
wafer_002540,edge-ring,12,lot_087,0.17970784922564187
wafer_002541,near-full,8,lot_065,0.15055336750453321
wafer_002542,scratch,8,lot_026,0.08724762335786233
wafer_002543,edge-ring,6,lot_028,0.07431103168077847
wafer_002544,near-full,8,lot_037,0.2515929603509776
wafer_002545,random,8,lot_062,0.11898490602361204
wafer_002546,scratch,6,lot_041,0.24105024239049644
wafer_002547,center,8,lot_051,0.19138852708783002
wafer_002548,donut,6,lot_011,0.13648978532336525
wafer_002549,random,6,lot_041,0.027287450129865685
wafer_002550,center,8,lot_099,0.22744532853511384
wafer_002551,edge-loc,12,lot_079,0.09061735329706104
wafer_002552,local,6,lot_090,0.17429117827760496
wafer_002553,local,8,lot_020,0.12171272296565362
wafer_002554,none,8,lot_032,0.0
wafer_002555,edge-loc,12,lot_062,0.16110901137156877
wafer_002556,edge-loc,12,lot_028,0.2041939858302114
wafer_002557,edge-ring,12,lot_039,0.18790979891013032
wafer_002558,local,6,lot_069,0.10409572917124134
wafer_002559,local,6,lot_016,0.2279724740623212
wafer_002560,edge-loc,8,lot_041,0.06196230983973122
wafer_002561,scratch,8,lot_041,0.1784072653537601
wafer_002562,edge-loc,6,lot_015,0.16632216190805402
wafer_002563,edge-ring,6,lot_046,0.22706443205505816
wafer_002564,none,6,lot_099,0.0
wafer_002565,center,12,lot_039,0.2287295231434172
wafer_002566,none,6,lot_028,0.0
wafer_002567,none,8,lot_063,0.0
wafer_002568,edge-loc,6,lot_033,0.26634537779356027
wafer_002569,none,6,lot_003,0.0
wafer_002570,none,8,lot_035,0.0
wafer_002571,none,6,lot_041,0.0
wafer_002572,edge-ring,8,lot_008,0.2508685432291477
wafer_002573,local,8,lot_064,0.038354396329178995
wafer_002574,local,8,lot_002,0.1225359211695798
wafer_002575,near-full,8,lot_087,0.27276566133328645
wafer_002576,random,8,lot_015,0.2746361729569952
wafer_002577,none,8,lot_021,0.0
wafer_002578,edge-loc,6,lot_046,0.020722986483752696
wafer_002579,none,12,lot_089,0.0
wafer_002580,none,6,lot_081,0.0
wafer_002581,local,6,lot_029,0.2621435223711664
wafer_002582,local,8,lot_067,0.16331291950255625
wafer_002583,local,8,lot_078,0.21480119288710683
wafer_002584,edge-loc,8,lot_065,0.14228686669916593
wafer_002585,scratch,6,lot_078,0.2446075221691029
wafer_002586,scratch,8,lot_095,0.2072369434303637
wafer_002587,edge-loc,8,lot_022,0.18273212149276907
wafer_002588,local,8,lot_038,0.2684931955582452
wafer_002589,local,8,lot_031,0.08457943431341561
wafer_002590,center,12,lot_090,0.023738292751753147
wafer_002591,center,8,lot_083,0.16651408502344434
wafer_002592,random,12,lot_032,0.11017174591850282
wafer_002593,local,6,lot_022,0.24609797527036947
wafer_002594,edge-ring,6,lot_046,0.04443436476749944
wafer_002595,edge-loc,6,lot_076,0.12382879185936312
wafer_002596,edge-ring,8,lot_081,0.2637800720920994
wafer_002597,edge-loc,6,lot_068,0.2583233999194278
wafer_002598,near-full,8,lot_069,0.1898749572665137
wafer_002599,donut,8,lot_062,0.19401095682272124
wafer_002600,center,8,lot_057,0.07671087241815452
wafer_002601,edge-ring,6,lot_047,0.01652147024315443
wafer_002602,scratch,8,lot_046,0.2303073194669894
wafer_002603,none,6,lot_022,0.0
wafer_002604,edge-loc,8,lot_026,0.16091365355624337
wafer_002605,local,6,lot_066,0.10492926319108067
wafer_002606,random,8,lot_006,0.06837548623783819
wafer_002607,none,6,lot_005,0.0
wafer_002608,edge-ring,6,lot_014,0.17881937985158894
wafer_002609,scratch,12,lot_045,0.24619877621537786
wafer_002610,random,12,lot_015,0.28365714413926946
wafer_002611,scratch,8,lot_089,0.14790437888539507
wafer_002612,none,8,lot_095,0.0
wafer_002613,near-full,6,lot_061,0.05278185611165202
wafer_002614,random,8,lot_064,0.26850273313251066
wafer_002615,center,6,lot_056,0.12722479063478387
wafer_002616,edge-ring,12,lot_013,0.09289433852060527
wafer_002617,edge-loc,8,lot_010,0.06257624852961034
wafer_002618,edge-loc,12,lot_016,0.14238505729822182
wafer_002619,edge-ring,8,lot_055,0.07220150740425228
wafer_002620,edge-ring,12,lot_029,0.20571887476713166
wafer_002621,donut,6,lot_049,0.08051448564761057
wafer_002622,edge-ring,6,lot_055,0.09156362250818674
wafer_002623,near-full,6,lot_042,0.07961838862450273
wafer_002624,scratch,12,lot_069,0.1264063054798546
wafer_002625,none,8,lot_032,0.0
wafer_002626,edge-loc,8,lot_090,0.2926679352893915
wafer_002627,local,8,lot_082,0.23967638862595486
wafer_002628,scratch,6,lot_089,0.05647243246309653
wafer_002629,donut,8,lot_013,0.06838816091348596
wafer_002630,scratch,6,lot_084,0.18408984447724303
wafer_002631,edge-ring,8,lot_065,0.23542153361763585
wafer_002632,local,8,lot_098,0.2737734512570781
wafer_002633,donut,12,lot_006,0.29739842869179683
wafer_002634,edge-ring,12,lot_088,0.16505510077159968
wafer_002635,donut,6,lot_055,0.1785129411187289
wafer_002636,center,8,lot_083,0.2807260908530303
wafer_002637,none,12,lot_079,0.0
wafer_002638,random,8,lot_056,0.24798754544162419
wafer_002639,none,6,lot_008,0.0
wafer_002640,none,6,lot_039,0.0
wafer_002641,edge-loc,8,lot_019,0.04155145010151451
wafer_002642,none,6,lot_039,0.0
wafer_002643,edge-ring,8,lot_020,0.054233076054007776
wafer_002644,center,6,lot_086,0.05219205520141563
wafer_002645,none,8,lot_077,0.0
wafer_002646,edge-ring,8,lot_095,0.10544677949811164
wafer_002647,center,6,lot_008,0.13155866861823648
wafer_002648,edge-loc,8,lot_018,0.16251256327219696
wafer_002649,scratch,8,lot_089,0.16671611780966328
wafer_002650,local,12,lot_030,0.030339618081645536
wafer_002651,edge-loc,6,lot_043,0.08194353166992929
wafer_002652,local,8,lot_066,0.02784665138143
wafer_002653,local,8,lot_063,0.13992695188169613
wafer_002654,edge-ring,8,lot_083,0.12834625197514765
wafer_002655,edge-loc,12,lot_098,0.2030778047105291
wafer_002656,none,8,lot_055,0.0
wafer_002657,scratch,8,lot_036,0.12961810427752302
wafer_002658,center,8,lot_064,0.2681036651396193
wafer_002659,donut,6,lot_097,0.02528060213292064
wafer_002660,edge-loc,6,lot_032,0.07977154621958779
wafer_002661,edge-loc,12,lot_085,0.24043784891568107
wafer_002662,local,12,lot_044,0.0955463492993816
wafer_002663,edge-ring,12,lot_060,0.07331819238005943
wafer_002664,edge-loc,12,lot_038,0.07565454482168385
wafer_002665,near-full,6,lot_073,0.22971036913931803
wafer_002666,edge-ring,12,lot_088,0.05079897533823029
wafer_002667,edge-ring,8,lot_092,0.014562895227791816
wafer_002668,none,6,lot_040,0.0
wafer_002669,random,12,lot_070,0.025123433044359947
wafer_002670,none,8,lot_038,0.0
wafer_002671,edge-ring,8,lot_087,0.12951765155245243
wafer_002672,edge-loc,6,lot_027,0.2229582325091279
wafer_002673,random,6,lot_047,0.171715716535926
wafer_002674,center,6,lot_073,0.05742001104857618
wafer_002675,near-full,8,lot_071,0.0402546704197774
wafer_002676,center,6,lot_032,0.18590644424397237
wafer_002677,edge-ring,12,lot_035,0.25400481154961596
wafer_002678,edge-loc,8,lot_034,0.25978194885132017
wafer_002679,edge-ring,8,lot_039,0.0591259469291529
wafer_002680,edge-loc,8,lot_085,0.026822288137385464
wafer_002681,edge-ring,6,lot_066,0.17476986208149617
wafer_002682,center,12,lot_057,0.2315748176352065
wafer_002683,none,8,lot_015,0.0
wafer_002684,edge-loc,12,lot_062,0.030954454720740016
wafer_002685,local,8,lot_099,0.06808719669426506
wafer_002686,random,8,lot_018,0.02007113751759749
wafer_002687,local,6,lot_012,0.044575418097628286
wafer_002688,random,12,lot_053,0.023474891000381755
wafer_002689,edge-ring,8,lot_019,0.19599095457275162
wafer_002690,none,6,lot_053,0.0
wafer_002691,edge-loc,6,lot_075,0.1552387368635553
wafer_002692,edge-ring,8,lot_062,0.27174791107999574
wafer_002693,random,12,lot_088,0.027652021095775893
wafer_002694,local,8,lot_032,0.04804905367628486
wafer_002695,none,6,lot_069,0.0
wafer_002696,local,6,lot_053,0.20250895551325884
wafer_002697,random,6,lot_031,0.06057843903316522
wafer_002698,none,8,lot_088,0.0
wafer_002699,edge-ring,12,lot_033,0.20485026368764586
wafer_002700,random,6,lot_006,0.17443032812389717
wafer_002701,scratch,8,lot_096,0.21720662946190242
wafer_002702,none,8,lot_091,0.0
wafer_002703,donut,8,lot_051,0.21616576244767172
wafer_002704,edge-ring,6,lot_059,0.13180146384587757
wafer_002705,random,8,lot_051,0.06370330069984842
wafer_002706,near-full,12,lot_012,0.275481884429859
wafer_002707,edge-ring,8,lot_041,0.2897611455229393
wafer_002708,edge-loc,8,lot_005,0.21637933952913696
wafer_002709,local,12,lot_075,0.20445427699062887
wafer_002710,local,6,lot_013,0.13780532029433212
wafer_002711,random,6,lot_005,0.243339130486848
wafer_002712,random,8,lot_060,0.18829294987900183
wafer_002713,near-full,12,lot_001,0.21348004234037296
wafer_002714,center,8,lot_028,0.06851707465289501
wafer_002715,none,6,lot_084,0.0
wafer_002716,scratch,8,lot_062,0.06029821050705903
wafer_002717,center,12,lot_064,0.05695770491946389
wafer_002718,none,8,lot_056,0.0
wafer_002719,none,12,lot_050,0.0
wafer_002720,scratch,6,lot_057,0.1827058530793135
wafer_002721,edge-ring,12,lot_004,0.2956570407629248
wafer_002722,edge-ring,8,lot_008,0.1110754494733423
wafer_002723,edge-ring,12,lot_086,0.22619974411796026
wafer_002724,local,12,lot_068,0.19156205461524486
wafer_002725,edge-ring,8,lot_027,0.1110464657478883
wafer_002726,none,8,lot_011,0.0
wafer_002727,center,6,lot_051,0.18866757581304852
wafer_002728,donut,6,lot_044,0.252041605775154
wafer_002729,local,8,lot_075,0.02051582943386183
wafer_002730,center,8,lot_012,0.24534952217962622
wafer_002731,random,6,lot_081,0.022224674408169765
wafer_002732,edge-loc,8,lot_082,0.21898510087852507
wafer_002733,donut,6,lot_025,0.15118240050052875
wafer_002734,center,8,lot_071,0.17701229657447
wafer_002735,none,8,lot_074,0.0
wafer_002736,random,6,lot_006,0.01438295619231083
wafer_002737,edge-ring,8,lot_042,0.1847431270969829
wafer_002738,none,12,lot_014,0.0
wafer_002739,random,6,lot_041,0.27957958588730203
wafer_002740,edge-loc,6,lot_032,0.20892502696212276
wafer_002741,random,8,lot_090,0.18376339332332534
wafer_002742,edge-ring,12,lot_012,0.08723542680817267
wafer_002743,local,6,lot_055,0.08751696883412806
wafer_002744,none,8,lot_034,0.0
wafer_002745,donut,8,lot_013,0.2701181981581366
wafer_002746,none,8,lot_067,0.0
wafer_002747,edge-ring,12,lot_011,0.20276593258195436
wafer_002748,scratch,8,lot_011,0.2755796604072591
wafer_002749,center,6,lot_043,0.0662369838692678
wafer_002750,random,8,lot_070,0.11792665871180544
wafer_002751,edge-ring,8,lot_085,0.20777295845079366
wafer_002752,near-full,6,lot_067,0.17897636847835258
wafer_002753,random,6,lot_013,0.06575619955912712
wafer_002754,local,12,lot_072,0.2765873328571296
wafer_002755,edge-loc,12,lot_041,0.029044398859268572
wafer_002756,random,8,lot_099,0.21688584864301227
wafer_002757,center,8,lot_010,0.23055207029170097
wafer_002758,random,8,lot_036,0.27944745880460464
wafer_002759,edge-ring,8,lot_065,0.06372185163611611
wafer_002760,edge-ring,8,lot_049,0.10768167761218315
wafer_002761,edge-loc,8,lot_034,0.29576561009391805
wafer_002762,donut,8,lot_036,0.2552186877412385
wafer_002763,local,8,lot_022,0.22110851219799701
wafer_002764,none,8,lot_012,0.0
wafer_002765,none,6,lot_068,0.0
wafer_002766,none,8,lot_086,0.0
wafer_002767,local,6,lot_089,0.08591101543753911
wafer_002768,edge-loc,6,lot_062,0.10719796426670053
wafer_002769,center,8,lot_017,0.06742166337100997
wafer_002770,random,8,lot_042,0.22940403031921489
wafer_002771,none,6,lot_049,0.0
wafer_002772,local,6,lot_031,0.20130745749082865
wafer_002773,edge-loc,6,lot_018,0.1275439771844999
wafer_002774,local,6,lot_007,0.1164578347939593
wafer_002775,local,8,lot_007,0.1901715483841796
wafer_002776,edge-loc,8,lot_065,0.08469823366544214
wafer_002777,local,8,lot_095,0.08902637351452909
wafer_002778,local,6,lot_089,0.06814205580110495
wafer_002779,local,8,lot_073,0.07631482672326295
wafer_002780,scratch,8,lot_088,0.21137332373407755
wafer_002781,scratch,12,lot_025,0.0900736716968569
wafer_002782,edge-ring,6,lot_071,0.03726104924142897
wafer_002783,edge-loc,8,lot_030,0.2110075459046564
wafer_002784,center,8,lot_026,0.18967676264284325
wafer_002785,edge-loc,8,lot_074,0.10762065755730865
wafer_002786,random,6,lot_081,0.26361081244708484
wafer_002787,donut,8,lot_004,0.19247019840371887
wafer_002788,edge-loc,6,lot_015,0.13076018434905115
wafer_002789,edge-ring,12,lot_096,0.04826468900989995
wafer_002790,none,8,lot_005,0.0
wafer_002791,local,8,lot_035,0.12889956519702828
wafer_002792,none,12,lot_049,0.0
wafer_002793,local,8,lot_089,0.2865263409404064
wafer_002794,center,8,lot_085,0.251259000040866
wafer_002795,local,8,lot_042,0.22214664124037314
wafer_002796,none,12,lot_022,0.0
wafer_002797,edge-ring,8,lot_006,0.22051211007504812
wafer_002798,center,8,lot_066,0.0341059645695491
wafer_002799,none,12,lot_077,0.0
wafer_002800,edge-ring,8,lot_087,0.19870807422125958
wafer_002801,none,6,lot_023,0.0
wafer_002802,local,12,lot_059,0.148156159397395
wafer_002803,scratch,8,lot_036,0.04575858613468348
wafer_002804,edge-loc,8,lot_023,0.13777513168477173
wafer_002805,scratch,8,lot_077,0.023469166639918923
wafer_002806,edge-ring,8,lot_035,0.1931019104761371
wafer_002807,scratch,8,lot_076,0.19924323858432966
wafer_002808,edge-ring,8,lot_061,0.12087928200590667
wafer_002809,edge-ring,8,lot_060,0.27685844670803517
wafer_002810,center,8,lot_064,0.1441799365666878
wafer_002811,local,8,lot_002,0.15197910744809753
wafer_002812,center,12,lot_071,0.2018055488338456
wafer_002813,scratch,8,lot_035,0.06204048785578134
wafer_002814,local,8,lot_021,0.28770306458511746
wafer_002815,local,8,lot_016,0.11600515694111577
wafer_002816,edge-loc,12,lot_023,0.2075932788048438
wafer_002817,none,6,lot_009,0.0
wafer_002818,scratch,6,lot_094,0.22975313785744297
wafer_002819,edge-loc,8,lot_014,0.24955677573006574
wafer_002820,none,8,lot_011,0.0
wafer_002821,edge-loc,8,lot_063,0.2783538709720583
wafer_002822,none,8,lot_057,0.0
wafer_002823,center,6,lot_060,0.2937334890747374
wafer_002824,donut,8,lot_043,0.20225549957270614
wafer_002825,none,8,lot_036,0.0
wafer_002826,local,8,lot_023,0.011855513383381663
wafer_002827,local,8,lot_091,0.029811201097702772
wafer_002828,center,8,lot_036,0.14732676644185774
wafer_002829,none,8,lot_065,0.0
wafer_002830,center,8,lot_085,0.22956902307730495
wafer_002831,donut,8,lot_033,0.018190443833146903
wafer_002832,near-full,8,lot_081,0.18834004823555514
wafer_002833,scratch,8,lot_064,0.19127994184818306
wafer_002834,none,6,lot_046,0.0
wafer_002835,edge-ring,12,lot_006,0.013584229156151447
wafer_002836,edge-ring,6,lot_078,0.19454729801790036
wafer_002837,scratch,12,lot_003,0.036319583987685713
wafer_002838,edge-loc,12,lot_099,0.18338241417068316
wafer_002839,center,6,lot_083,0.018223884957091076
wafer_002840,near-full,8,lot_074,0.025875929676331177
wafer_002841,random,8,lot_008,0.20489490924738749
wafer_002842,scratch,8,lot_061,0.09253198563449778
wafer_002843,donut,8,lot_077,0.09245625592266436
wafer_002844,none,12,lot_065,0.0
wafer_002845,donut,8,lot_040,0.28685671409138525
wafer_002846,random,12,lot_063,0.05033344448860634
wafer_002847,none,12,lot_032,0.0
wafer_002848,local,12,lot_045,0.2812335264310764
wafer_002849,random,8,lot_005,0.11681250946325926
wafer_002850,edge-ring,8,lot_010,0.25679803014593205
wafer_002851,edge-loc,8,lot_064,0.21222270441851745
wafer_002852,near-full,8,lot_073,0.1642110677783904
wafer_002853,center,8,lot_075,0.14529495392429165
wafer_002854,edge-loc,8,lot_028,0.2682958722407255
wafer_002855,none,6,lot_086,0.0
wafer_002856,center,8,lot_004,0.13484997578163965
wafer_002857,scratch,8,lot_083,0.21478861991578974
wafer_002858,local,12,lot_072,0.1578573400537513
wafer_002859,center,6,lot_069,0.2573504654465098
wafer_002860,center,6,lot_060,0.17633650558873568
wafer_002861,random,8,lot_099,0.03962939553548296
wafer_002862,scratch,6,lot_016,0.12886883094589077
wafer_002863,edge-ring,8,lot_027,0.0705842091403688
wafer_002864,edge-loc,12,lot_004,0.27992408321437406
wafer_002865,local,8,lot_067,0.24910981733619147
wafer_002866,donut,6,lot_079,0.22383479143876492
wafer_002867,edge-loc,8,lot_095,0.016847418951614374
wafer_002868,scratch,6,lot_055,0.124329981888903
wafer_002869,edge-ring,8,lot_040,0.2662972343140298
wafer_002870,local,6,lot_045,0.17721276400950348
wafer_002871,near-full,8,lot_088,0.017511089527642035
wafer_002872,local,12,lot_001,0.03522934345858285
wafer_002873,random,8,lot_030,0.20779428814340994
wafer_002874,near-full,8,lot_002,0.04922385863033711
wafer_002875,edge-ring,6,lot_015,0.019980659106719034
wafer_002876,local,8,lot_042,0.012040914808372912
wafer_002877,edge-loc,8,lot_052,0.09047830814388282
wafer_002878,edge-loc,12,lot_046,0.17139945126686087
wafer_002879,donut,12,lot_055,0.26935471569670244
wafer_002880,center,8,lot_089,0.20877637183531184
wafer_002881,random,8,lot_074,0.1399459312840599
wafer_002882,local,8,lot_066,0.26404230411806046
wafer_002883,edge-ring,8,lot_030,0.09182330002947879
wafer_002884,edge-ring,12,lot_086,0.2975752881446959
wafer_002885,local,12,lot_099,0.16625370068003467
wafer_002886,random,8,lot_001,0.2897420300505484
wafer_002887,center,8,lot_044,0.2995470987075285
wafer_002888,center,6,lot_014,0.17469069487227218
wafer_002889,center,6,lot_002,0.1514409334313758
wafer_002890,edge-loc,8,lot_078,0.23553436854961435
wafer_002891,donut,8,lot_062,0.22745136384062697
wafer_002892,edge-ring,6,lot_065,0.06300744359505286
wafer_002893,random,12,lot_053,0.2554335814144159
wafer_002894,center,8,lot_044,0.03545232347409386
wafer_002895,none,8,lot_092,0.0
wafer_002896,edge-ring,8,lot_056,0.011011826613699231
wafer_002897,local,6,lot_069,0.2693269738565175
wafer_002898,scratch,8,lot_003,0.04861902927261213
wafer_002899,near-full,6,lot_038,0.19697195886451252
wafer_002900,edge-ring,8,lot_010,0.048833720127813736
wafer_002901,edge-loc,8,lot_060,0.15672954102516062
wafer_002902,edge-ring,8,lot_013,0.28934525102460545
wafer_002903,edge-ring,8,lot_042,0.15132538950685145
wafer_002904,none,8,lot_005,0.0
wafer_002905,edge-ring,12,lot_043,0.11573032242238798
wafer_002906,edge-ring,8,lot_045,0.11372006036693258
wafer_002907,random,6,lot_005,0.21949799664629135
wafer_002908,edge-ring,8,lot_043,0.18752629666803775
wafer_002909,edge-loc,12,lot_097,0.029387907059405194
wafer_002910,none,8,lot_093,0.0
wafer_002911,center,8,lot_095,0.028204932481174505
wafer_002912,local,6,lot_079,0.2642967388663413
wafer_002913,center,8,lot_095,0.08464973942849041
wafer_002914,scratch,12,lot_007,0.1511554649830991
wafer_002915,scratch,8,lot_021,0.2741767083509903
wafer_002916,scratch,8,lot_053,0.2980649048406995
wafer_002917,local,8,lot_064,0.28348156864143564
wafer_002918,near-full,8,lot_025,0.041937809071390296
wafer_002919,center,6,lot_034,0.1884569134525096
wafer_002920,edge-loc,6,lot_044,0.23774177879964534
wafer_002921,donut,8,lot_060,0.06030895372140926
wafer_002922,random,8,lot_029,0.11787129959865354
wafer_002923,edge-loc,8,lot_068,0.025289734761181355
wafer_002924,local,12,lot_055,0.10549551780134156
wafer_002925,center,8,lot_047,0.2354561219715574
wafer_002926,near-full,8,lot_095,0.2823850402790472
wafer_002927,random,12,lot_020,0.2802413904691786
wafer_002928,random,6,lot_067,0.20274197425813176
wafer_002929,donut,8,lot_050,0.2805204340348641
wafer_002930,local,6,lot_046,0.09878989110704448
wafer_002931,local,12,lot_031,0.05450179021718839
wafer_002932,edge-loc,6,lot_050,0.0202040546808853
wafer_002933,edge-loc,12,lot_019,0.08451306260994332
wafer_002934,center,6,lot_095,0.24904381604480552
wafer_002935,edge-loc,8,lot_085,0.08276712059176976
wafer_002936,none,8,lot_025,0.0
wafer_002937,edge-loc,6,lot_054,0.28143547916367406
wafer_002938,none,12,lot_025,0.0
wafer_002939,edge-loc,8,lot_073,0.29614173189124493
wafer_002940,donut,8,lot_040,0.16962904156370995
